Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[652]    0.0    0.00    0.00    3843         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [652]
                0.00    0.00    3843/3843        __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::deallocate(std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [647]
-----------------------------------------------
                0.00    0.00    3843/3843        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, int> >*) [660]
[653]    0.0    0.00    0.00    3843         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::destroy<std::pair<int const, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*) [653]
                0.00    0.00    3843/3843        void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::destroy<std::pair<int const, int> >(std::pair<int const, int>*) [648]
-----------------------------------------------
                0.00    0.00    3843/3843        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_node() [656]
[654]    0.0    0.00    0.00    3843         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, unsigned long) [654]
                0.00    0.00    3843/3843        __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocate(unsigned long, void const*) [649]
-----------------------------------------------
                0.00    0.00    3843/3843        std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::operator[](int const&) [90]
[655]    0.0    0.00    0.00    3843         std::_Rb_tree_const_iterator<std::pair<int const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, int> > const&) [655]
-----------------------------------------------
                0.00    0.00    3843/3843        std::_Rb_tree_node<std::pair<int const, int> >* std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [91]
[656]    0.0    0.00    0.00    3843         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_node() [656]
                0.00    0.00    3843/3843        std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, unsigned long) [654]
                0.00    0.00    3843/15372       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_Node_allocator() [495]
-----------------------------------------------
                0.00    0.00    3843/3843        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [658]
[657]    0.0    0.00    0.00    3843         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, int> >*) [657]
                0.00    0.00    3843/15372       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_Node_allocator() [495]
                0.00    0.00    3843/3843        std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [652]
-----------------------------------------------
                0.00    0.00    3843/3843        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [1100]
[658]    0.0    0.00    0.00    3843         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [658]
                0.00    0.00    3843/3843        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, int> >*) [660]
                0.00    0.00    3843/3843        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, int> >*) [657]
-----------------------------------------------
                0.00    0.00    3843/3843        std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, int> >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [93]
[659]    0.0    0.00    0.00    3843         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, int> >*) [659]
                0.00    0.00    3843/31782       std::_Rb_tree_iterator<std::pair<int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [439]
                0.00    0.00    3474/18120       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_end() [468]
                0.00    0.00    3471/215480      std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node<std::pair<int const, int> > const*) [404]
                0.00    0.00    3471/9355        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node_base const*) [552]
                0.00    0.00    3471/310294      std::less<int>::operator()(int const&, int const&) const [398]
-----------------------------------------------
                0.00    0.00    3843/3843        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [658]
[660]    0.0    0.00    0.00    3843         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, int> >*) [660]
                0.00    0.00    3843/15372       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_Node_allocator() [495]
                0.00    0.00    3843/24777       std::_Rb_tree_node<std::pair<int const, int> >::_M_valptr() [448]
                0.00    0.00    3843/3843        void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::destroy<std::pair<int const, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*) [653]
-----------------------------------------------
                0.00    0.00    3843/3843        std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, int> >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [93]
[661]    0.0    0.00    0.00    3843         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, int> >, int const&) [661]
                0.00    0.00    5858/5858        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_rightmost() [615]
                0.00    0.00    4751/9355        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node_base const*) [552]
                0.00    0.00    4751/310294      std::less<int>::operator()(int const&, int const&) const [398]
                0.00    0.00    3843/3843        std::_Rb_tree_const_iterator<std::pair<int const, int> >::_M_const_cast() const [651]
                0.00    0.00    3843/18120       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_end() [468]
                0.00    0.00    3471/4825        std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [633]
                0.00    0.00    2932/4289        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::size() const [643]
                0.00    0.00     911/911         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_leftmost() [916]
                0.00    0.00     911/911         std::_Rb_tree_iterator<std::pair<int const, int> >::operator--() [915]
                0.00    0.00     911/93865       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_right(std::_Rb_tree_node_base*) [407]
                0.00    0.00     369/369         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [951]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_unique_pos(int const&) [1099]
-----------------------------------------------
                0.00    0.00    3769/3769        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&) [574]
[662]    0.0    0.00    0.00    3769         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() [662]
                0.00    0.00    3769/22685       std::_Rb_tree_iterator<int>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [458]
-----------------------------------------------
                0.00    0.00    3769/3769        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&) [574]
[663]    0.0    0.00    0.00    3769         std::operator==(std::_Rb_tree_iterator<int> const&, std::_Rb_tree_iterator<int> const&) [663]
-----------------------------------------------
                0.00    0.00    3764/3764        std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::end() [665]
[664]    0.0    0.00    0.00    3764         std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() [664]
                0.00    0.00    3764/375517      std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [352]
-----------------------------------------------
                0.00    0.00    1355/3764        compute_IL(int) [4]
                0.00    0.00    2409/3764        influence_bfs_tree(int, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > const&) [73]
[665]    0.0    0.00    0.00    3764         std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::end() [665]
                0.00    0.00    3764/3764        std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() [664]
-----------------------------------------------
                0.00    0.00    3760/3760        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&) [574]
[666]    0.0    0.00    0.00    3760         std::_Rb_tree_iterator<int>::operator--() [666]
-----------------------------------------------
                0.00    0.00    3750/3750        std::allocator<int*>::allocator<int>(std::allocator<int> const&) [670]
[667]    0.0    0.00    0.00    3750         __gnu_cxx::new_allocator<int*>::new_allocator() [667]
-----------------------------------------------
                0.00    0.00    3750/3750        std::allocator<int*>::~allocator() [671]
[668]    0.0    0.00    0.00    3750         __gnu_cxx::new_allocator<int*>::~new_allocator() [668]
-----------------------------------------------
                0.00    0.00    1875/3750        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [788]
                0.00    0.00    1875/3750        std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [784]
[669]    0.0    0.00    0.00    3750         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [669]
                0.00    0.00    3750/5983        std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [606]
                0.00    0.00    3750/3750        std::allocator<int*>::allocator<int>(std::allocator<int> const&) [670]
-----------------------------------------------
                0.00    0.00    3750/3750        std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [669]
[670]    0.0    0.00    0.00    3750         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [670]
                0.00    0.00    3750/3750        __gnu_cxx::new_allocator<int*>::new_allocator() [667]
-----------------------------------------------
                0.00    0.00    1875/3750        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [788]
                0.00    0.00    1875/3750        std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [784]
[671]    0.0    0.00    0.00    3750         std::allocator<int*>::~allocator() [671]
                0.00    0.00    3750/3750        __gnu_cxx::new_allocator<int*>::~new_allocator() [668]
-----------------------------------------------
                0.00    0.00    3750/3750        std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [786]
[672]    0.0    0.00    0.00    3750         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [672]
-----------------------------------------------
                0.00    0.00     683/3739        std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [118]
                0.00    0.00    1397/3739        std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::clear() [828]
                0.00    0.00    1659/3739        std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::begin() [815]
[673]    0.0    0.00    0.00    3739         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_begin() const [673]
-----------------------------------------------
                0.00    0.00     576/3714        std::__detail::_Map_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::at(int const&) [257]
                0.00    0.00    3138/3714        std::__detail::_Map_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [60]
[674]    0.0    0.00    0.00    3714         std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> > >, false, false>::operator->() const [674]
                0.00    0.00    3714/364471      std::__detail::_Hash_node_value_base<std::pair<int const, std::vector<int, std::allocator<int> > > >::_M_valptr() [373]
-----------------------------------------------
                0.00    0.00    3699/3699        std::__detail::_Hash_node_value_base<std::pair<int const, BFS_Tree> >::_M_valptr() const [679]
[675]    0.0    0.00    0.00    3699         __gnu_cxx::__aligned_buffer<std::pair<int const, BFS_Tree> >::_M_ptr() const [675]
                0.00    0.00    3699/3699        __gnu_cxx::__aligned_buffer<std::pair<int const, BFS_Tree> >::_M_addr() const [676]
-----------------------------------------------
                0.00    0.00    3699/3699        __gnu_cxx::__aligned_buffer<std::pair<int const, BFS_Tree> >::_M_ptr() const [675]
[676]    0.0    0.00    0.00    3699         __gnu_cxx::__aligned_buffer<std::pair<int const, BFS_Tree> >::_M_addr() const [676]
-----------------------------------------------
                0.00    0.00    1823/3699        std::__detail::_Hash_code_base<int, std::pair<int const, BFS_Tree>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, BFS_Tree>, false> const&, unsigned long) const [247]
                0.00    0.00    1876/3699        std::__detail::_Hashtable_base<int, std::pair<int const, BFS_Tree>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node_value<std::pair<int const, BFS_Tree>, false> const&) const [776]
[677]    0.0    0.00    0.00    3699         decltype ((get<0>)((forward<std::pair<int const, BFS_Tree> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, BFS_Tree> const&>(std::pair<int const, BFS_Tree> const&) const [677]
                0.00    0.00    3699/44518       std::tuple_element<0ul, std::pair<int const, BFS_Tree> >::type const& std::get<0ul, int const, BFS_Tree>(std::pair<int const, BFS_Tree> const&) [418]
                0.00    0.00    3699/3699        std::pair<int const, BFS_Tree> const& std::forward<std::pair<int const, BFS_Tree> const&>(std::remove_reference<std::pair<int const, BFS_Tree> const&>::type&) [680]
-----------------------------------------------
                0.00    0.00    1823/3699        std::__detail::_Hash_code_base<int, std::pair<int const, BFS_Tree>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, BFS_Tree>, false> const&, unsigned long) const [247]
                0.00    0.00    1876/3699        std::__detail::_Hashtable_base<int, std::pair<int const, BFS_Tree>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node_value<std::pair<int const, BFS_Tree>, false> const&) const [776]
[678]    0.0    0.00    0.00    3699         std::__detail::_Hash_node_value_base<std::pair<int const, BFS_Tree> >::_M_v() const [678]
                0.00    0.00    3699/3699        std::__detail::_Hash_node_value_base<std::pair<int const, BFS_Tree> >::_M_valptr() const [679]
-----------------------------------------------
                0.00    0.00    3699/3699        std::__detail::_Hash_node_value_base<std::pair<int const, BFS_Tree> >::_M_v() const [678]
[679]    0.0    0.00    0.00    3699         std::__detail::_Hash_node_value_base<std::pair<int const, BFS_Tree> >::_M_valptr() const [679]
                0.00    0.00    3699/3699        __gnu_cxx::__aligned_buffer<std::pair<int const, BFS_Tree> >::_M_ptr() const [675]
-----------------------------------------------
                0.00    0.00    3699/3699        decltype ((get<0>)((forward<std::pair<int const, BFS_Tree> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, BFS_Tree> const&>(std::pair<int const, BFS_Tree> const&) const [677]
[680]    0.0    0.00    0.00    3699         std::pair<int const, BFS_Tree> const& std::forward<std::pair<int const, BFS_Tree> const&>(std::remove_reference<std::pair<int const, BFS_Tree> const&>::type&) [680]
-----------------------------------------------
                0.00    0.00    1805/3610        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [58]
                0.00    0.00    1805/3610        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::_M_allocate_buckets(unsigned long) [807]
[681]    0.0    0.00    0.00    3610         std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > const&) [681]
                0.00    0.00    3610/23348       __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::new_allocator() [455]
-----------------------------------------------
                0.00    0.00    1672/3344        std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::operator=(std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&&) [69]
                0.00    0.00    1672/3344        std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_move_assign(std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&&, std::integral_constant<bool, true>) [68]
[682]    0.0    0.00    0.00    3344         std::remove_reference<std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&>::type&& std::move<std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&>(std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&) [682]
-----------------------------------------------
                0.00    0.00    1355/3230        std::deque<int, std::allocator<int> >::back() [884]
                0.00    0.00    1875/3230        std::deque<int, std::allocator<int> >::~deque() [777]
[683]    0.0    0.00    0.00    3230         std::deque<int, std::allocator<int> >::end() [683]
                0.00    0.00    3230/351220      std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [379]
-----------------------------------------------
                0.00    0.00    3163/3163        std::_Hashtable<int, std::pair<int const, double>, std::allocator<std::pair<int const, double> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [56]
[684]    0.0    0.00    0.00    3163         std::_Hashtable<int, std::pair<int const, double>, std::allocator<std::pair<int const, double> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [684]
-----------------------------------------------
                0.00    0.00    3138/3138        std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*, unsigned long) [692]
[685]    0.0    0.00    0.00    3138         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::deallocate(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*, unsigned long) [685]
-----------------------------------------------
                0.00    0.00    3138/3138        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::destroy<std::pair<int const, std::vector<int, std::allocator<int> > > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*) [693]
[686]    0.0    0.00    0.00    3138         void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::destroy<std::pair<int const, std::vector<int, std::allocator<int> > > >(std::pair<int const, std::vector<int, std::allocator<int> > >*) [686]
                0.00    0.00    3138/3138        std::pair<int const, std::vector<int, std::allocator<int> > >::~pair() [697]
-----------------------------------------------
                0.00    0.00    3138/3138        std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, unsigned long) [694]
[687]    0.0    0.00    0.00    3138         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::allocate(unsigned long, void const*) [687]
                0.00    0.00    3138/3138        __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::_M_max_size() const [688]
-----------------------------------------------
                0.00    0.00    3138/3138        __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::allocate(unsigned long, void const*) [687]
